ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"SE VENDE CASA CON TERRENO EN LESTEDO. Casa de planta baja, de unos 70m2, tiene unido el garaje con capacidad para 4 coches con dos portales, también de 70m2. La casa esta con placa para edificar 1ª planta y bajo cubierta. La finca está cerrada y cuenta con un alpendre con mesa y bancos de piedra. Tiene portalón de acceso automático. agua corriente y alcantarillado, además dispone de pozo y agua de mina. Las vistas son excelentes.",Anuncio actualizado el 4 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,,plaza de garaje incluida en el precio,0,,,83083181, Finca rústica,,,Boqueixon,," , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",2884,120,2019-04-14,este,160000,0,2,0,0,0,
"Casa de piedra para restaurar sita en Lugar da Torre, San Julián de Sales, Concello de Vedra. Parcela de 3.840 m2, con agua de manantial propia. Dispone de alpendres de piedra.",Anuncio actualizado el 5 de marzo,0,0,1,0,0,segunda mano/para reformar,1930,no indicado,2 plantas,,0,,,39585110, Casa o chalet independiente,,,Vedra,LG. DA TORRE s/n," LG. DA TORRE s/n , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",3840,220,2019-04-14,,180000,0,4,0,0,0,
"Casa totalmente acondicionada para vivir, finca con frutales, 2 cocinas acondicionadas, 3 salones, terraza, calefacción de gasóleo, a pocos kilómetros de Santiago de Compostela.",Anuncio actualizado el 19 de septiembre,0,1,5,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,82117795, Casa o chalet independiente,,,Vedra,Lugar Gandara," Lugar Gandara , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",3500,300,2019-04-14,,270000,0,7,1,0,1,
"Oportunidad! , se vende piso en Lestedo, con todos los servicios a pocos metros, a estrenar, con 2 dormitorios y 2 baños, salón comedor y cocina, dispone de garaje y trastero incluidos en el precio, ubicado en edificio con ascensor. Se venden más viviendas de distintas tipologías en la misma promoción.",Anuncio actualizado el 14 de noviembre,0,0,2,1,0,segunda mano/buen estado,2008,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,83099006,Piso,,1,Boqueixon,do Vinte seis," do Vinte seis , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",80,72,2019-04-14,este,56100,0,2,1,0,0,
"Casa de piedra con dos plantas. Planta baja: comedor, cocina, baño y un dormitorio. Planta alta: dividido para tres dormitorios y un baño, pero sin acondicionar (solamente tabicado). Finca de 3.900 m2 cerrada, con cuadras y con un cobertizo. Alcantarillado, luz, agua de traída y también de mina. Necesita reforma.",Anuncio actualizado el 14 de noviembre,0,0,1,0,0,segunda mano/para reformar,,en trámite,,,0,,,83101754, Casa o chalet,,,Boqueixon,Codeso," Codeso , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",140,,2019-04-14,,85000,0,1,0,0,0,
"El piso consta de dos dormitorios el principal con vestidor y baño, baño general, cocina independiente con zona de tendedero y salón-comedor. Plaza de garaje y trastero. Ventanas oscilo batientes con puente térmico, parque, calefacción con contador individual, exterior...",Anuncio actualizado el 9 de enero,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual,83101773,Piso,,1,Boqueixon,Avenida do Vinteseis," Avenida do Vinteseis , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",77,,2019-04-14,,80000,1,2,1,0,0,
"CARACTERÍSTICAS: El chalet consta en planta sótano: garaje para varios,coches ( acondicionado). Planta baja: cocina totalmente equipada con eletrodomésticos, salón -,comedor con salida a la terraza, dos dormitorios ( uno de ellos con armario empotrado), baño ,general. Planta bajocubierta: tres dormitorios ( dos de ellos con amplios armarios) y un baño.,Parcela acondicionada.",Anuncio actualizado el 9 de abril,0,0,2,1,0,segunda mano/buen estado,2008,en trámite,,plaza de garaje incluida en el precio,1,,calefacción individual,83101709, Casa o chalet independiente,,,Vedra,Lugar Sobredo," Lugar Sobredo , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",600,,2019-04-14,,190000,0,5,1,0,1,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,,,,planta 1ª,plaza de garaje incluida en el precio,0,,,81392219,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",86,,2019-04-14,,74700,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81392636,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",90,,2019-04-14,,67200,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,,,,planta 1ª,plaza de garaje incluida en el precio,0,,,81392642,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",47,,2019-04-14,,45900,0,1,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81384781,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",47,,2019-04-14,,45400,0,1,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81384769,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",76,,2019-04-14,,57600,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81385175,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",71,,2019-04-14,,56100,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81385342,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",77,,2019-04-14,,57400,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81386458,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",68,,2019-04-14,,52600,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81386452,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",73,,2019-04-14,,56100,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 1ª,plaza de garaje incluida en el precio,0,,,81392216,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",86,,2019-04-14,,64700,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81392824,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",49,,2019-04-14,,46900,0,1,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81386483,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",77,,2019-04-14,,49100,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81392641,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",89,,2019-04-14,,62400,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81386475,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",76,,2019-04-14,,57400,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,,,,planta 1ª,plaza de garaje incluida en el precio,0,,,81392639,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",49,,2019-04-14,,46800,0,1,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81392823,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",72,,2019-04-14,,56100,0,2,0,0,0,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 31 de marzo,0,0,1,0,0,,,,planta 1ª,plaza de garaje incluida en el precio,0,,,81384774,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",50,,2019-04-14,,50600,0,1,0,0,0,
,Anuncio actualizado el 15 de noviembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,0,,,34465298,Ático,,1,Vedra,Urb. ozforno," Camino vedra lestedo, 1 , Urb. ozforno , Vedra , Santiago, A Coruña ","Camino vedra lestedo, 1",,"Santiago, A Coruña",180,,2019-04-14,,140000,0,4,0,0,0,
"UNIFAMILIAR INDEPENDIENTE DE 370 M2. CONSTA DE COCINA TOTALMENTE EQUIPADA, SALON COMEDOR DE 60m2, 4 DORMITORIOS, 1 DESPACHO, 3 BAÑOS, 1 ASEO, 2 PORCHES. GARAJE DE 145m2 CON POSIBILDAD DE DIVIDIRLO. PARCELA DE 1508 M2 CERRADA EN PIEDRA, JARDÍN, PISCINA Y ADEMÁS DISPONE DE 2 POZOS DE AGUA. ZONA RURAL CON TODOS LOS SERVICIOS A 1 KILOMETRO. A 10 KM. DE SANTIAGO, 1 KM. DE LESTEDO Y 4 DE VEDRA.",Anuncio actualizado el 24 de febrero,0,0,4,1,0,segunda mano/buen estado,2006,no indicado,,plaza de garaje incluida en el precio,1,,calefacción individual,25218988, Casa o chalet independiente,,,Vedra,," , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",1508,320,2019-04-14,"norte, sur, este, oeste",390000,0,5,1,1,1,
"Vedra, se vende casa de 400m2 ubicada en una finca de 6.500m2 totalmente cerrada y lindando con un rio. La vivienda cuenta con 5 dormitorios, 4 baños, salón, comedor, cocina, trastero, garaje para 3 coches, varias casetas en el jardín para almacén de utensilios de jardinería y leña, y piscina. En el jardín encontramos gran variedad de árboles y plantas. Todo el agua que se consume en la propiedad es de pozo.",Anuncio actualizado el 21 de noviembre,0,0,4,0,0,segunda mano/buen estado,1982,no indicado,,plaza de garaje incluida en el precio,1,,calefacción individual,25219660, Casa o chalet independiente,,,Vedra,," , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",6500,330,2019-04-14,,500000,0,5,1,1,0,
"Vivienda reformada en 2008. Garaje 2 plazas, bodega, baño completo y comedor con chimenea y billar en planta baja. Planta alta con cocina, terraza, salón - comedor, salita, cuatro dormitorios y dos baños completos. Bajocubierta aislado pendiente de acondicionar. Finca de 3000 m2 urbanizada y ajardinada con churrasquero y almacén. Parcelable.",Anuncio actualizado el 3 de marzo,0,0,3,1,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,35865883, Casa o chalet independiente,,,Boqueixon,"AC-261, 11"," AC-261, 11 , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",3000,,2019-04-14,,350000,0,4,1,0,1,
"Casa antigua de piedra restaurada.,Semisótano: Cocina muy amplia. Posee cocina de gas y de hierro.,Planta baja: Hall. Despensa. Cocina americana. Horno de pan antiguo. 2 Dormitorios. 1 Baño,Planta alta: Hall. Sala de estar. 2 Dormitorios. Trastero. 1 Baño,Finca con hórreo. Manantial de agua.,El precio incluye muebles.",Anuncio actualizado el 8 de abril,0,0,2,0,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,no dispone de calefacción,28160413, Casa o chalet independiente,,,Vedra,San Pedro de Vilanova s/n," San Pedro de Vilanova s/n , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",885,120,2019-04-14,"norte, este, oeste",175000,0,4,1,1,0,
"Calefacción por suelo radiante, Pre instalación de paneles solares, aspiracion centralizada, preinstalacion de domotica, carpinteria de pvc, 5 armarios empotrados.",Anuncio actualizado el 3 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,354079, Casa o chalet independiente,,,Vedra,"Calle Castro, 11"," Calle Castro, 11 , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",310,,2019-04-14,,310000,0,4,1,0,0,
"Casa rústica de 220 m2 a 7 km de Santiago de Compostela, en parcela de 3700 m2 totalmente cerrada. Más de 1000 m2 de viñedo, de uva Albariño y del pais en plena producción. Arboles frutales. Dos pozos: uno artesiano y otro de sondeo. Piscina. Garaje cerrado y taller independientes. Galería acristalada orientación sur de 40m2.",Anuncio actualizado el 13 de enero,0,0,2,0,1,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,82077659, Finca rústica,,,Vedra,"Quintans, 21"," Quintans, 21 , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",3700,,2019-04-14,este,250000,0,4,1,1,0,
"Puente Ulla. Casa de 520 m2 construidos. Ideal para negocio de hostelería y vivienda. Consta de planta baja ( 189 m2) con 4 dormitorios, salón-comedor, cocina, 2 baños, 1 aseo y garaje para 2 coches.,Planta bajo cubierta ( 132 m2) sin acondicionar con pre-instalación para hacer baños, etc.. .,Planta semi-sótano ( 199 m2 ) con baño acondicionado para discapacitados, bodega, sala de calderas ,(gasoil ) pequeña cocina industrial, horno castellano y gran espacio diáfano con salida hacia el jardín. Zona de aparcamiento exterior.,A 15 km de Santiago.",Anuncio actualizado el 28 de agosto,0,0,4,1,0,segunda mano/buen estado,2007,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,calefacción individual,37714565, Casa o chalet independiente,,,Vedra,," , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",1014,450,2019-04-14,"norte, sur, este, oeste",550000,0,4,1,0,0,
"Casa de piedra en precioso entorno rural a 8 km del hipercor de Santiago de Compostela (el plano lo ubica mal) consta de: bajo para dos coches, zona de lavandería, zona de almacenamiento, cocina de leña- comedor- sala, baño; planta baja a jardín, con cocina equipada, gran salón con chimenea, dormitorio y baño; y bajo cubierta con dormitorio con vestidor y baño, dos dormitorios mas y baño. Parcela de 700 m2. con jardín, mesa de teka bajo emparrado de kiwis, huerta con riego por goteo, frutales y perrera y parcela anexa de 1000 m2. con carballos, gallinero, estanque, .,El plano que aparece no es la situación correcta, esta cerca del restaurante Roberto yendo por la carretera de Ourense o de la urbanización os verxeles por la carretera de cacheiras o autovia de a estrada, La casa dispone de:,Portero automático.",Anuncio actualizado el 4 de marzo,0,0,4,1,0,segunda mano/buen estado,2006,,3 plantas,plaza de garaje incluida en el precio,1,,,2046039, Casa o chalet independiente,,,Vedra,"Calle Laraño, 39"," Calle Laraño, 39 , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",1700,270,2019-04-14,"sur, este",325000,0,4,1,0,1,
", ""Esta finca se encuentra en San Cristóbal de Merín, municipio de Vedra, provincia de A Coruña.,Ubicado en un hermoso lugar cerca de Santiago de Compostela (15 minutos). Buena situación, con fácil acceso.,Casa (150 años, para reformar), con cocina antigua, con lareira y horno de piedra. Bodega con la viticultura rústica. Hórreo y cobertizo. Tierra rica, con huerto y viñedo.,La parcela contigua es apta para la construcción de viviendas.,Puedes ver todas las características de al final en:. Fincaensancristobal. blogspot. com / p / situacion. html.,Nota: elimine los espacios en blanco del enlace anterior para ver toda la información de la comunidad en su navegador.",Anuncio actualizado el 1 de abril,0,0,1,0,0,segunda mano/para reformar,1850,no indicado,3 plantas,plaza de garaje incluida en el precio,0,,,83072038, Finca rústica,,,Vedra,Merín s/n," Merín s/n , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",10000,,2019-04-14,,375000,0,5,0,0,0,
"Haz una pequeña inversión, y convierte esta casa en el hogar para tu familia. Situada a pocos minutos de Santiago y con muy buenas comunicaciones, esta casa te ofrece la tranquilidad que estás buscando. Su finca es ideal para hacer un bonito jardín, y la ubicación y orientación de la casa hacen que esta sea muy soleada y luminosa. Toda la vivienda si ubica en una única planta, lo que hace que sea muy cómoda y funcional, destinando toda la planta baja a un amplio garaje y el bajo cubierta como desván. La finca dispone de pequeños galpones ideales para guardar tus herramientas, o para que los utilices como mejor te convenga.,No busques más y llámame para concertar una visita.",Anuncio actualizado el 8 de octubre,0,1,1,0,0,segunda mano/para reformar,,no indicado,,plaza de garaje incluida en el precio,1,,,40435691, Casa o chalet independiente,,,Vedra,Camino San Julian de Sales," Camino San Julian de Sales , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",1800,,2019-04-14,oeste,150000,0,3,1,0,0,
"Estupenda casa próxima a Lestedo, bonito diseño, dos plantas y garaje, distribuidas la planta baja en amplio salón comedor con chimenea, abierto y con vistas a los dormitorios de la segunda planta, cocina, baño y una habitación actualmente acondicionada como estudio, porche totalmente cerrado con estufa de leña donde se sitúa el comedor. Planta alta con dos dormitorios y un baño. En el sótano está el garaje de 144 m2. Tiene una finca cerrada de 4200m2, con piscina cubierta, estanque y una pequeña casita con un salón, lareira y baño. La casa está en perfecto estado de conservación a 20 min de Santiago.",Anuncio actualizado el 2 de abril,0,0,2,0,0,segunda mano/buen estado,2000,inmueble exento,3 plantas,plaza de garaje incluida en el precio,1,,calefacción individual,82480345, Casa o chalet independiente,,,Vedra,LUGAR VILAR," LUGAR VILAR , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",4200,350,2019-04-14,,290000,0,3,0,1,0,
"CASONA CON PARCELA AJARDINADA DE 8.000 M2 EN BOQUEIXÓN. Casona de 6 habitaciones, 4 baños completos uno de ellos en la suite, con jacuzzi, un aseo, dos salones, un comedor y dos cocinas. Terraza que da al jardín. Las ventanas de climalit con rotura de puente térmico. Los suelos de gres y parqué. la calefacción es de gasoleo. Tiene cancha de tenis y piscina propia así como una casa de juegos infantiles. El jardín cuenta con una gran variedad de árboles autóctonos y frutales. Zona muy tranquila.",Anuncio actualizado el 28 de marzo,0,0,5,1,0,segunda mano/buen estado,1980,no indicado,,plaza de garaje incluida en el precio,1,,,82148718, Finca rústica,,,Boqueixon,," , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",6300,300,2019-04-14,,720000,0,6,0,1,1,
"CASA SEÑORIAL DE PIEDRA CON ESCUDO FAMILIAR TIPO PAZO. 6500m2 de finca en la que se encuentra la vivienda de 322m2, capilla de 168m2, almacen y garaje de de 111m2, estanque con patos, horreo de piedra y árboles frutales y ornamentales.,La Casa de 322m2 está distribuida en dos plantas, en la primera planta se encuentra un distribuidor, la cocina con lareira y cocina de hierro tipo bilbaina, almacen y sala, un baño completo con bañera y una sala. En la planta superior están las cuatro habitaciones, muy amplias y luminosas, con faladoiros en las ventanas, un baño completo y un salón comedor de 40m2. Calefacción individual de gasoleo. Ventanas de aluminio. Suelos de gres y madera. Ambas plantas tienen entradas independientes con sendas puertas. ,La capilla tiene permiso para oficios y enseres religiosos. ,Entre los concellos de Vedra y Boqueixon, a 10 minutos de Santiago.",Anuncio actualizado el 1 de abril,0,0,2,0,0,segunda mano/para reformar,1800,no indicado,,plaza de garaje incluida en el precio,1,,,38549611, Casa o chalet,,,Boqueixon,," , Boqueixon , Santiago, A Coruña ",,,"Santiago, A Coruña",6500,322,2019-04-14,,325000,0,4,0,0,0,
"CARACTERÍSTICAS: La casa consta en planta sótano: garaje para tres coches,,zona de caldera de gasoleo y trastero. Planta baja: cocina amueblada con electrodomésticos, salón-comedor con chimenea, baño, zona de lavandería y cuatro dormitorios el principal con vestidor y baño. Planta bajocubierta: dormitorio, un baño, dos trasteros acondicionados para vivienda.,Finca totalmente acondicionada y cerrada, casa de campo ( acondicionada con baño).",Anuncio actualizado el 21 de febrero,0,0,3,1,0,segunda mano/buen estado,1990,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,calefacción individual,83576780, Casa o chalet independiente,,,Vedra,Pazo," Pazo , Vedra , Santiago, A Coruña ",,,"Santiago, A Coruña",6200,,2019-04-14,,550000,1,5,1,0,1,
A estrenar. Promoción de viviendas de 1 o 2 dormitorios con 1 o 2 baños situada en Boqueixón. Cuentan con superficies entre 47 m² y 90 m². Está ubicada en una zona cubierta por todos los servicios básicos y muy bien comunicada con Santiago de Compostela. Las viviendas incluyen plaza de garaje.,Anuncio actualizado el 4 de abril,0,0,2,0,0,,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81308976,Piso,,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,,"Santiago, A Coruña",77,,2019-04-14,,49100,0,2,0,0,0,
